E_eV,T_from_T22,T_from_S21
3.255813953488372048e-02,3.263001097302387366e-06,3.263001097302388213e-06
3.260815203800950662e-02,3.286085295779825428e-06,3.286085295779825004e-06
3.265816454113528583e-02,3.309333094140647493e-06,3.309333094140647493e-06
3.270817704426106504e-02,3.332745689820009116e-06,3.332745689820009963e-06
3.275818954738685118e-02,3.356324289450425725e-06,3.356324289450426996e-06
3.280820205051263039e-02,3.380070108936569021e-06,3.380070108936569021e-06
3.285821455363840959e-02,3.403984373530731256e-06,3.403984373530732103e-06
3.290822705676419574e-02,3.428068317909006537e-06,3.428068317909006537e-06
3.295823955988997495e-02,3.452323186248075624e-06,3.452323186248074777e-06
3.300825206301575415e-02,3.476750232302552752e-06,3.476750232302552752e-06
3.305826456614154030e-02,3.501350719483276035e-06,3.501350719483277729e-06
3.310827706926731950e-02,3.526125920935989201e-06,3.526125920935987507e-06
3.315828957239309871e-02,3.551077119620898321e-06,3.551077119620898321e-06
3.320830207551888485e-02,3.576205608392840086e-06,3.576205608392840509e-06
3.325831457864466406e-02,3.601512690082169215e-06,3.601512690082170486e-06
3.330832708177044327e-02,3.626999677576297241e-06,3.626999677576296818e-06
3.335833958489622941e-02,3.652667893902071544e-06,3.652667893902071967e-06
3.340835208802200862e-02,3.678518672308738414e-06,3.678518672308738838e-06
3.345836459114778783e-02,3.704553356351720545e-06,3.704553356351721392e-06
3.350837709427357397e-02,3.730773299977034450e-06,3.730773299977034873e-06
3.355838959739935318e-02,3.757179867606543060e-06,3.757179867606545178e-06
3.360840210052513238e-02,3.783774434223906274e-06,3.783774434223905851e-06
3.365841460365091853e-02,3.810558385461280711e-06,3.810558385461281558e-06
3.370842710677669773e-02,3.837533117686762307e-06,3.837533117686761460e-06
3.375843960990247694e-02,3.864700038092697548e-06,3.864700038092695854e-06
3.380845211302826309e-02,3.892060564784567721e-06,3.892060564784569415e-06
3.385846461615404229e-02,3.919616126870887060e-06,3.919616126870887060e-06
3.390847711927982150e-02,3.947368164553695934e-06,3.947368164553694240e-06
3.395848962240560071e-02,3.975318129220014148e-06,3.975318129220012454e-06
3.400850212553138685e-02,4.003467483533910883e-06,4.003467483533910883e-06
3.405851462865716606e-02,4.031817701529558890e-06,4.031817701529558043e-06
3.410852713178294526e-02,4.060370268705014587e-06,4.060370268705017128e-06
3.415853963490873141e-02,4.089126682116854512e-06,4.089126682116855359e-06
3.420855213803451061e-02,4.118088450475619840e-06,4.118088450475618146e-06
3.425856464116028982e-02,4.147257094242077445e-06,4.147257094242077445e-06
3.430857714428607597e-02,4.176634145724479608e-06,4.176634145724479608e-06
3.435858964741185517e-02,4.206221149176445453e-06,4.206221149176444606e-06
3.440860215053763438e-02,4.236019660895893547e-06,4.236019660895894394e-06
3.445861465366342052e-02,4.266031249324823228e-06,4.266031249324821534e-06
3.450862715678919973e-02,4.296257495149880287e-06,4.296257495149881134e-06
3.455863965991497894e-02,4.326699991403846759e-06,4.326699991403847606e-06
3.460865216304076508e-02,4.357360343568167489e-06,4.357360343568168336e-06
3.465866466616654429e-02,4.388240169676195821e-06,4.388240169676195821e-06
3.470867716929232349e-02,4.419341100417396441e-06,4.419341100417398135e-06
3.475868967241810964e-02,4.450664779242604466e-06,4.450664779242604466e-06
3.480870217554388885e-02,4.482212862470073122e-06,4.482212862470072275e-06
3.485871467866966805e-02,4.513987019392448075e-06,4.513987019392447228e-06
3.490872718179545420e-02,4.545988932384880180e-06,4.545988932384878485e-06
3.495873968492123340e-02,4.578220297013864125e-06,4.578220297013864972e-06
3.500875218804701261e-02,4.610682822147232442e-06,4.610682822147232442e-06
3.505876469117279876e-02,4.643378230064979600e-06,4.643378230064978753e-06
3.510877719429857796e-02,4.676308256571199106e-06,4.676308256571198259e-06
3.515878969742435717e-02,4.709474651106949795e-06,4.709474651106948101e-06
3.520880220055014331e-02,4.742879176864161434e-06,4.742879176864160587e-06
3.525881470367592252e-02,4.776523610900455121e-06,4.776523610900454274e-06
3.530882720680170173e-02,4.810409744255183410e-06,4.810409744255184257e-06
3.535883970992748787e-02,4.844539382066300528e-06,4.844539382066300528e-06
3.540885221305326708e-02,4.878914343688439616e-06,4.878914343688439616e-06
3.545886471617904628e-02,4.913536462811941187e-06,4.913536462811943729e-06
3.550887721930483243e-02,4.948407587583009833e-06,4.948407587583010680e-06
3.555888972243061164e-02,4.983529580724852636e-06,4.983529580724851789e-06
3.560890222555639084e-02,5.018904319660074591e-06,5.018904319660073744e-06
3.565891472868217005e-02,5.054533696633989654e-06,5.054533696633990501e-06
3.570892723180795619e-02,5.090419618839190495e-06,5.090419618839191342e-06
3.575893973493373540e-02,5.126564008541040663e-06,5.126564008541041510e-06
3.580895223805951461e-02,5.162968803204554189e-06,5.162968803204554189e-06
3.585896474118530075e-02,5.199635955622199310e-06,5.199635955622200157e-06
3.590897724431107996e-02,5.236567434042965112e-06,5.236567434042966806e-06
3.595898974743685916e-02,5.273765222302524236e-06,5.273765222302523389e-06
3.600900225056264531e-02,5.311231319954656815e-06,5.311231319954659356e-06
3.605901475368842451e-02,5.348967742403742524e-06,5.348967742403741677e-06
3.610902725681420372e-02,5.386976521038502842e-06,5.386976521038503689e-06
3.615903975993998987e-02,5.425259703367086719e-06,5.425259703367088414e-06
3.620905226306576907e-02,5.463819353153001574e-06,5.463819353153004115e-06
3.625906476619154828e-02,5.502657550552817133e-06,5.502657550552817133e-06
3.630907726931733442e-02,5.541776392254518946e-06,5.541776392254518099e-06
3.635908977244311363e-02,5.581177991617630508e-06,5.581177991617628814e-06
3.640910227556889284e-02,5.620864478814261182e-06,5.620864478814260335e-06
3.645911477869467898e-02,5.660838000971622881e-06,5.660838000971622881e-06
3.650912728182045819e-02,5.701100722315730057e-06,5.701100722315729210e-06
3.655913978494623739e-02,5.741654824316458327e-06,5.741654824316457480e-06
3.660915228807202354e-02,5.782502505833844001e-06,5.782502505833843154e-06
3.665916479119780275e-02,5.823645983265900655e-06,5.823645983265901502e-06
3.670917729432358195e-02,5.865087490697564784e-06,5.865087490697566478e-06
3.675918979744936810e-02,5.906829280051056018e-06,5.906829280051054324e-06
3.680920230057514730e-02,5.948873621237746734e-06,5.948873621237745040e-06
3.685921480370092651e-02,5.991222802311175172e-06,5.991222802311176019e-06
3.690922730682671266e-02,6.033879129621682313e-06,6.033879129621683160e-06
3.695923980995249186e-02,6.076844927972258315e-06,6.076844927972257468e-06
3.700925231307827107e-02,6.120122540776034740e-06,6.120122540776033893e-06
3.705926481620405721e-02,6.163714330215004972e-06,6.163714330215005819e-06
3.710927731932983642e-02,6.207622677400258291e-06,6.207622677400261679e-06
3.715928982245561563e-02,6.251849982533769090e-06,6.251849982533769090e-06
3.720930232558139483e-02,6.296398665071616743e-06,6.296398665071614202e-06
3.725931482870718098e-02,6.341271163888578498e-06,6.341271163888577651e-06
3.730932733183296018e-02,6.386469937444397816e-06,6.386469937444399510e-06
3.735933983495873939e-02,6.431997463951590064e-06,6.431997463951588370e-06
3.740935233808452554e-02,6.477856241544563657e-06,6.477856241544561963e-06
3.745936484121030474e-02,6.524048788450552999e-06,6.524048788450552999e-06
3.750937734433608395e-02,6.570577643161902444e-06,6.570577643161903291e-06
3.755938984746187009e-02,6.617445364610263705e-06,6.617445364610265399e-06
3.760940235058764930e-02,6.664654532341887625e-06,6.664654532341885931e-06
3.765941485371342851e-02,6.712207746695052174e-06,6.712207746695053868e-06
3.770942735683921465e-02,6.760107628978779618e-06,6.760107628978782159e-06
3.775943985996499386e-02,6.808356821653308752e-06,6.808356821653308752e-06
3.780945236309077306e-02,6.856957988512305239e-06,6.856957988512304392e-06
3.785946486621655921e-02,6.905913814866608463e-06,6.905913814866606769e-06
3.790947736934233842e-02,6.955227007729812216e-06,6.955227007729809675e-06
3.795948987246811762e-02,7.004900296005461523e-06,7.004900296005460676e-06
3.800950237559390377e-02,7.054936430676076508e-06,7.054936430676076508e-06
3.805951487871968297e-02,7.105338184993815280e-06,7.105338184993816127e-06
3.810952738184546218e-02,7.156108354672933370e-06,7.156108354672934217e-06
3.815953988497124832e-02,7.207249758084166782e-06,7.207249758084165934e-06
3.820955238809702753e-02,7.258765236450687131e-06,7.258765236450685437e-06
3.825956489122280674e-02,7.310657654046057487e-06,7.310657654046055793e-06
3.830957739434859288e-02,7.362929898394000852e-06,7.362929898394001699e-06
3.835958989747437209e-02,7.415584880469822059e-06,7.415584880469823753e-06
3.840960240060015130e-02,7.468625534904067522e-06,7.468625534904065828e-06
3.845961490372593744e-02,7.522054820187773184e-06,7.522054820187772337e-06
3.850962740685171665e-02,7.575875718879741943e-06,7.575875718879741943e-06
3.855963990997749585e-02,7.630091237815787901e-06,7.630091237815787901e-06
3.860965241310328200e-02,7.684704408319796641e-06,7.684704408319798335e-06
3.865966491622906120e-02,7.739718286417015747e-06,7.739718286417012359e-06
3.870967741935484041e-02,7.795135953048937748e-06,7.795135953048937748e-06
3.875968992248062656e-02,7.850960514290641996e-06,7.850960514290641996e-06
3.880970242560640576e-02,7.907195101569869567e-06,7.907195101569871261e-06
3.885971492873218497e-02,7.963842871888146305e-06,7.963842871888144611e-06
3.890972743185796417e-02,8.020907008044186057e-06,8.020907008044189445e-06
3.895973993498375032e-02,8.078390718859213303e-06,8.078390718859211609e-06
3.900975243810952953e-02,8.136297239404421990e-06,8.136297239404421990e-06
3.905976494123530873e-02,8.194629831230679015e-06,8.194629831230679015e-06
3.910977744436109488e-02,8.253391782600245327e-06,8.253391782600243633e-06
3.915978994748687408e-02,8.312586408720723047e-06,8.312586408720721353e-06
3.920980245061265329e-02,8.372217051981174364e-06,8.372217051981176058e-06
3.925981495373843944e-02,8.432287082190720559e-06,8.432287082190720559e-06
3.930982745686421864e-02,8.492799896818852023e-06,8.492799896818848635e-06
3.935983995998999785e-02,8.553758921238521635e-06,8.553758921238521635e-06
3.940985246311578399e-02,8.615167608971430253e-06,8.615167608971430253e-06
3.945986496624156320e-02,8.677029441935185850e-06,8.677029441935185850e-06
3.950987746936734241e-02,8.739347930693486550e-06,8.739347930693488244e-06
3.955988997249312855e-02,8.802126614708212881e-06,8.802126614708209493e-06
3.960990247561890776e-02,8.865369062593883248e-06,8.865369062593884942e-06
3.965991497874468696e-02,8.929078872374874123e-06,8.929078872374874123e-06
3.970992748187047311e-02,8.993259671744661255e-06,8.993259671744659560e-06
3.975993998499625232e-02,9.057915118327906909e-06,9.057915118327906909e-06
3.980995248812203152e-02,9.123048899944612175e-06,9.123048899944610481e-06
3.985996499124781767e-02,9.188664734877230499e-06,9.188664734877227111e-06
3.990997749437359687e-02,9.254766372139853063e-06,9.254766372139856451e-06
3.995998999749937608e-02,9.321357591750538345e-06,9.321357591750536651e-06
4.001000250062516223e-02,9.388442205005550895e-06,9.388442205005552589e-06
4.006001500375094143e-02,9.456024054756656207e-06,9.456024054756659596e-06
4.011002750687672064e-02,9.524107015691078658e-06,9.524107015691076964e-06
4.016004001000250678e-02,9.592694994613907373e-06,9.592694994613909068e-06
4.021005251312828599e-02,9.661791930733177030e-06,9.661791930733178724e-06
4.026006501625406520e-02,9.731401795947997965e-06,9.731401795947999659e-06
4.031007751937985134e-02,9.801528595139205371e-06,9.801528595139201983e-06
4.036009002250563055e-02,9.872176366462641066e-06,9.872176366462641066e-06
4.041010252563140975e-02,9.943349181645467637e-06,9.943349181645465943e-06
4.046011502875719590e-02,1.001505114628555732e-05,1.001505114628556071e-05
4.051012753188297510e-02,1.008728640015296967e-05,1.008728640015296629e-05
4.056014003500875431e-02,1.016005911749525441e-05,1.016005911749525441e-05
4.061015253813453352e-02,1.023337350734494132e-05,1.023337350734494132e-05
4.066016504126031966e-02,1.030723381383054875e-05,1.030723381383054706e-05
4.071017754438609887e-02,1.038164431649001966e-05,1.038164431649001966e-05
4.076019004751187808e-02,1.045660933058777452e-05,1.045660933058777960e-05
4.081020255063766422e-02,1.053213320743427824e-05,1.053213320743427654e-05
4.086021505376344343e-02,1.060822033470913746e-05,1.060822033470913915e-05
4.091022755688922263e-02,1.068487513678691519e-05,1.068487513678691689e-05
4.096024006001500878e-02,1.076210207506643010e-05,1.076210207506643349e-05
4.101025256314078798e-02,1.083990564830293405e-05,1.083990564830292897e-05
4.106026506626656719e-02,1.091829039294372855e-05,1.091829039294372686e-05
4.111027756939235334e-02,1.099726088346703048e-05,1.099726088346703048e-05
4.116029007251813254e-02,1.107682173272393284e-05,1.107682173272393623e-05
4.121030257564391175e-02,1.115697759228365704e-05,1.115697759228365704e-05
4.126031507876969789e-02,1.123773315278269484e-05,1.123773315278270162e-05
4.131032758189547710e-02,1.131909314427634395e-05,1.131909314427634565e-05
4.136034008502125631e-02,1.140106233659473291e-05,1.140106233659473799e-05
4.141035258814704245e-02,1.148364553970156157e-05,1.148364553970156157e-05
4.146036509127282166e-02,1.156684760405654987e-05,1.156684760405654987e-05
4.151037759439860086e-02,1.165067342098155262e-05,1.165067342098155770e-05
4.156039009752438701e-02,1.173512792303017243e-05,1.173512792303017074e-05
4.161040260065016622e-02,1.182021608436060166e-05,1.182021608436059827e-05
4.166041510377594542e-02,1.190594292111280611e-05,1.190594292111280611e-05
4.171042760690173157e-02,1.199231349178889034e-05,1.199231349178888865e-05
4.176044011002751077e-02,1.207933289763709829e-05,1.207933289763709829e-05
4.181045261315328998e-02,1.216700628304010337e-05,1.216700628304010337e-05
4.186046511627907613e-02,1.225533883590650880e-05,1.225533883590651049e-05
4.191047761940485533e-02,1.234433578806651531e-05,1.234433578806651700e-05
4.196049012253063454e-02,1.243400241567140051e-05,1.243400241567140221e-05
4.201050262565642068e-02,1.252434403959686925e-05,1.252434403959687264e-05
4.206051512878219989e-02,1.261536602585051367e-05,1.261536602585051198e-05
4.211052763190797910e-02,1.270707378598288681e-05,1.270707378598288851e-05
4.216054013503375830e-02,1.279947277750321449e-05,1.279947277750321619e-05
4.221055263815954445e-02,1.289256850429862921e-05,1.289256850429862921e-05
4.226056514128532365e-02,1.298636651705786788e-05,1.298636651705786957e-05
4.231057764441110286e-02,1.308087241369898278e-05,1.308087241369897770e-05
4.236059014753688901e-02,1.317609183980146054e-05,1.317609183980146054e-05
4.241060265066266821e-02,1.327203048904230856e-05,1.327203048904230517e-05
4.246061515378844742e-02,1.336869410363677979e-05,1.336869410363677809e-05
4.251062765691423356e-02,1.346608847478317686e-05,1.346608847478317686e-05
4.256064016004001277e-02,1.356421944311220475e-05,1.356421944311220814e-05
4.261065266316579198e-02,1.366309289914078732e-05,1.366309289914078732e-05
4.266066516629157812e-02,1.376271478373025793e-05,1.376271478373025793e-05
4.271067766941735733e-02,1.386309108854920362e-05,1.386309108854920701e-05
4.276069017254313653e-02,1.396422785654082069e-05,1.396422785654082069e-05
4.281070267566892268e-02,1.406613118239495423e-05,1.406613118239495762e-05
4.286071517879470189e-02,1.416880721302504887e-05,1.416880721302504548e-05
4.291072768192048109e-02,1.427226214804918386e-05,1.427226214804918047e-05
4.296074018504626724e-02,1.437650224027670363e-05,1.437650224027670194e-05
4.301075268817204644e-02,1.448153379619937499e-05,1.448153379619937669e-05
4.306076519129782565e-02,1.458736317648690304e-05,1.458736317648690135e-05
4.311077769442361179e-02,1.469399679648848651e-05,1.469399679648848313e-05
4.316079019754939100e-02,1.480144112673842868e-05,1.480144112673842529e-05
4.321080270067517021e-02,1.490970269346717602e-05,1.490970269346717433e-05
4.326081520380095635e-02,1.501878807911755944e-05,1.501878807911756113e-05
4.331082770692673556e-02,1.512870392286607015e-05,1.512870392286606845e-05
4.336084021005251476e-02,1.523945692114922292e-05,1.523945692114922461e-05
4.341085271317830091e-02,1.535105382819562319e-05,1.535105382819562658e-05
4.346086521630408012e-02,1.546350145656278101e-05,1.546350145656279117e-05
4.351087771942985932e-02,1.557680667768001167e-05,1.557680667768001506e-05
4.356089022255564547e-02,1.569097642239598495e-05,1.569097642239598156e-05
4.361090272568142467e-02,1.580601768153255590e-05,1.580601768153255251e-05
4.366091522880720388e-02,1.592193750644371511e-05,1.592193750644372189e-05
4.371092773193299003e-02,1.603874300958033606e-05,1.603874300958034284e-05
4.376094023505876923e-02,1.615644136506043499e-05,1.615644136506043160e-05
4.381095273818454844e-02,1.627503980924545481e-05,1.627503980924546159e-05
4.386096524131032764e-02,1.639454564132222423e-05,1.639454564132222762e-05
4.391097774443611379e-02,1.651496622389070029e-05,1.651496622389070029e-05
4.396099024756189300e-02,1.663630898355792487e-05,1.663630898355793165e-05
4.401100275068767220e-02,1.675858141153772400e-05,1.675858141153772400e-05
4.406101525381345835e-02,1.688179106425671247e-05,1.688179106425670908e-05
4.411102775693923755e-02,1.700594556396621418e-05,1.700594556396621757e-05
4.416104026006501676e-02,1.713105259936045389e-05,1.713105259936045728e-05
4.421105276319080291e-02,1.725711992620144390e-05,1.725711992620144051e-05
4.426106526631658211e-02,1.738415536794929854e-05,1.738415536794929515e-05
4.431107776944236132e-02,1.751216681640032103e-05,1.751216681640032103e-05
4.436109027256814746e-02,1.764116223232987441e-05,1.764116223232987441e-05
4.441110277569392667e-02,1.777114964614349572e-05,1.777114964614349572e-05
4.446111527881970588e-02,1.790213715853357696e-05,1.790213715853358035e-05
4.451112778194549202e-02,1.803413294114292390e-05,1.803413294114292051e-05
4.456114028507127123e-02,1.816714523723553506e-05,1.816714523723553167e-05
4.461115278819705043e-02,1.830118236237397730e-05,1.830118236237397391e-05
4.466116529132283658e-02,1.843625270510312780e-05,1.843625270510312102e-05
4.471117779444861579e-02,1.857236472764219317e-05,1.857236472764218978e-05
4.476119029757439499e-02,1.870952696658255958e-05,1.870952696658256635e-05
4.481120280070018114e-02,1.884774803359359820e-05,1.884774803359359481e-05
4.486121530382596034e-02,1.898703661613527065e-05,1.898703661613527065e-05
4.491122780695173955e-02,1.912740147817833738e-05,1.912740147817834077e-05
4.496124031007752569e-02,1.926885146093205046e-05,1.926885146093205046e-05
4.501125281320330490e-02,1.941139548357891738e-05,1.941139548357891399e-05
4.506126531632908411e-02,1.955504254401735245e-05,1.955504254401734906e-05
4.511127781945487025e-02,1.969980171961205990e-05,1.969980171961206329e-05
4.516129032258064946e-02,1.984568216795193184e-05,1.984568216795192845e-05
4.521130282570642867e-02,1.999269312761587446e-05,1.999269312761587107e-05
4.526131532883221481e-02,2.014084391894669463e-05,2.014084391894669802e-05
4.531132783195799402e-02,2.029014394483273173e-05,2.029014394483272835e-05
4.536134033508377322e-02,2.044060269149768536e-05,2.044060269149768874e-05
4.541135283820955937e-02,2.059222972929891340e-05,2.059222972929892017e-05
4.546136534133533857e-02,2.074503471353326869e-05,2.074503471353327547e-05
4.551137784446111778e-02,2.089902738525273076e-05,2.089902738525273415e-05
4.556139034758689699e-02,2.105421757208641065e-05,2.105421757208641065e-05
4.561140285071268313e-02,2.121061518907323848e-05,2.121061518907324186e-05
4.566141535383846234e-02,2.136823023950203042e-05,2.136823023950202704e-05
4.571142785696424155e-02,2.152707281576044275e-05,2.152707281576044613e-05
4.576144036009002769e-02,2.168715310019364971e-05,2.168715310019363955e-05
4.581145286321580690e-02,2.184848136597031284e-05,2.184848136597031623e-05
4.586146536634158610e-02,2.201106797795982918e-05,2.201106797795982241e-05
4.591147786946737225e-02,2.217492339361677945e-05,2.217492339361677606e-05
4.596149037259315145e-02,2.234005816387531681e-05,2.234005816387531681e-05
4.601150287571893066e-02,2.250648293405358810e-05,2.250648293405359149e-05
4.606151537884471681e-02,2.267420844476684204e-05,2.267420844476683865e-05
4.611152788197049601e-02,2.284324553284986509e-05,2.284324553284987187e-05
4.616154038509627522e-02,2.301360513229059812e-05,2.301360513229059473e-05
4.621155288822206136e-02,2.318529827517173546e-05,2.318529827517173546e-05
4.626156539134784057e-02,2.335833609262316266e-05,2.335833609262316605e-05
4.631157789447361978e-02,2.353272981578491098e-05,2.353272981578491776e-05
4.636159039759940592e-02,2.370849077677895827e-05,2.370849077677896505e-05
4.641160290072518513e-02,2.388563040969258680e-05,2.388563040969259019e-05
4.646161540385096433e-02,2.406416025157134304e-05,2.406416025157134643e-05
4.651162790697675048e-02,2.424409194342262602e-05,2.424409194342262941e-05
4.656164041010252969e-02,2.442543723123003299e-05,2.442543723123002282e-05
4.661165291322830889e-02,2.460820796697856406e-05,2.460820796697856406e-05
4.666166541635409504e-02,2.479241610969044863e-05,2.479241610969044524e-05
4.671167791947987424e-02,2.497807372647186804e-05,2.497807372647186126e-05
4.676169042260565345e-02,2.516519299357130291e-05,2.516519299357130630e-05
4.681170292573143960e-02,2.535378619744848536e-05,2.535378619744848197e-05
4.686171542885721880e-02,2.554386573585533157e-05,2.554386573585533496e-05
4.691172793198299801e-02,2.573544411892779443e-05,2.573544411892779443e-05
4.696174043510878415e-02,2.592853397028996754e-05,2.592853397028996415e-05
4.701175293823456336e-02,2.612314802816957342e-05,2.612314802816957342e-05
4.706176544136034257e-02,2.631929914652521191e-05,2.631929914652521529e-05
4.711177794448612177e-02,2.651700029618617846e-05,2.651700029618617846e-05
4.716179044761190792e-02,2.671626456600415800e-05,2.671626456600416138e-05
4.721180295073768712e-02,2.691710516401730897e-05,2.691710516401729541e-05
4.726181545386346633e-02,2.711953541862638560e-05,2.711953541862638560e-05
4.731182795698925247e-02,2.732356877978481578e-05,2.732356877978481578e-05
4.736184046011503168e-02,2.752921882019979715e-05,2.752921882019979715e-05
4.741185296324081089e-02,2.773649923654721006e-05,2.773649923654719989e-05
4.746186546636659703e-02,2.794542385070028623e-05,2.794542385070028284e-05
4.751187796949237624e-02,2.815600661096987170e-05,2.815600661096986153e-05
4.756189047261815545e-02,2.836826159335947893e-05,2.836826159335947893e-05
4.761190297574394159e-02,2.858220300283320704e-05,2.858220300283319349e-05
4.766191547886972080e-02,2.879784517459744832e-05,2.879784517459744832e-05
4.771192798199550000e-02,2.901520257539676057e-05,2.901520257539675379e-05
4.776194048512128615e-02,2.923428980482279727e-05,2.923428980482280066e-05
4.781195298824706535e-02,2.945512159663926026e-05,2.945512159663926026e-05
4.786196549137284456e-02,2.967771282011895812e-05,2.967771282011895135e-05
4.791197799449863071e-02,2.990207848139706675e-05,2.990207848139708369e-05
4.796199049762440991e-02,3.012823372483846071e-05,3.012823372483846071e-05
4.801200300075018912e-02,3.035619383441964073e-05,3.035619383441963396e-05
4.806201550387597526e-02,3.058597423512661928e-05,3.058597423512661928e-05
4.811202800700175447e-02,3.081759049436641625e-05,3.081759049436640947e-05
4.816204051012753368e-02,3.105105832339620010e-05,3.105105832339619332e-05
4.821205301325331982e-02,3.128639357876580862e-05,3.128639357876581540e-05
4.826206551637909903e-02,3.152361226377721725e-05,3.152361226377722403e-05
4.831207801950487823e-02,3.176273052996010432e-05,3.176273052996010432e-05
4.836209052263066438e-02,3.200376467856259514e-05,3.200376467856259514e-05
4.841210302575644359e-02,3.224673116205945504e-05,3.224673116205945504e-05
4.846211552888222279e-02,3.249164658567585417e-05,3.249164658567586095e-05
4.851212803200800894e-02,3.273852770892871674e-05,3.273852770892871674e-05
4.856214053513378814e-02,3.298739144718429266e-05,3.298739144718428588e-05
4.861215303825956735e-02,3.323825487323313734e-05,3.323825487323313734e-05
4.866216554138535350e-02,3.349113521888290638e-05,3.349113521888289960e-05
4.871217804451113270e-02,3.374604987656738608e-05,3.374604987656739963e-05
4.876219054763691191e-02,3.400301640097482285e-05,3.400301640097482285e-05
4.881220305076269111e-02,3.426205251069328804e-05,3.426205251069328804e-05
4.886221555388847726e-02,3.452317608987450143e-05,3.452317608987451499e-05
4.891222805701425647e-02,3.478640518991586245e-05,3.478640518991586245e-05
4.896224056014003567e-02,3.505175803116123811e-05,3.505175803116123811e-05
4.901225306326582182e-02,3.531925300462109045e-05,3.531925300462107690e-05
4.906226556639160102e-02,3.558890867371032385e-05,3.558890867371031707e-05
4.911227806951738023e-02,3.586074377600733526e-05,3.586074377600732848e-05
4.916229057264316638e-02,3.613477722503096064e-05,3.613477722503096742e-05
4.921230307576894558e-02,3.641102811203766198e-05,3.641102811203766198e-05
4.926231557889472479e-02,3.668951570783976149e-05,3.668951570783976149e-05
4.931232808202051093e-02,3.697025946464224265e-05,3.697025946464224943e-05
4.936234058514629014e-02,3.725327901790108636e-05,3.725327901790107281e-05
4.941235308827206935e-02,3.753859418820244397e-05,3.753859418820244397e-05
4.946236559139785549e-02,3.782622498316238991e-05,3.782622498316240347e-05
4.951237809452363470e-02,3.811619159934799241e-05,3.811619159934800596e-05
4.956239059764941390e-02,3.840851442422018344e-05,3.840851442422017666e-05
4.961240310077520005e-02,3.870321403809820433e-05,3.870321403809819755e-05
4.966241560390097926e-02,3.900031121614606742e-05,3.900031121614606065e-05
4.971242810702675846e-02,3.929982693038154882e-05,3.929982693038155559e-05
4.976244061015254461e-02,3.960178235170774607e-05,3.960178235170773252e-05
4.981245311327832381e-02,3.990619885196691627e-05,3.990619885196690949e-05
4.986246561640410302e-02,4.021309800601862052e-05,4.021309800601862729e-05
4.991247811952988916e-02,4.052250159384054862e-05,4.052250159384054862e-05
4.996249062265566837e-02,4.083443160265266765e-05,4.083443160265266765e-05
5.001250312578144758e-02,4.114891022906687638e-05,4.114891022906688316e-05
5.006251562890723372e-02,4.146595988125889939e-05,4.146595988125890617e-05
5.011252813203301293e-02,4.178560318116675770e-05,4.178560318116674414e-05
5.016254063515879213e-02,4.210786296671320701e-05,4.210786296671321379e-05
5.021255313828457828e-02,4.243276229405337698e-05,4.243276229405337020e-05
5.026256564141035749e-02,4.276032443984789584e-05,4.276032443984789584e-05
5.031257814453613669e-02,4.309057290356259172e-05,4.309057290356258494e-05
5.036259064766192284e-02,4.342353140979399103e-05,4.342353140979398425e-05
5.041260315078770204e-02,4.375922391062017375e-05,4.375922391062016020e-05
5.046261565391348125e-02,4.409767458798090215e-05,4.409767458798090215e-05
5.051262815703926046e-02,4.443890785608250310e-05,4.443890785608248955e-05
5.056264066016504660e-02,4.478294836383203079e-05,4.478294836383204435e-05
5.061265316329082581e-02,4.512982099729795837e-05,4.512982099729795837e-05
5.066266566641660501e-02,4.547955088219998726e-05,4.547955088219999404e-05
5.071267816954239116e-02,4.583216338642726257e-05,4.583216338642727612e-05
5.076269067266817037e-02,4.618768412258503523e-05,4.618768412258503523e-05
5.081270317579394957e-02,4.654613895057078737e-05,4.654613895057078059e-05
5.086271567891973572e-02,4.690755398018073562e-05,4.690755398018073562e-05
5.091272818204551492e-02,4.727195557374520813e-05,4.727195557374521491e-05
5.096274068517129413e-02,4.763937034879566672e-05,4.763937034879566672e-05
5.101275318829708028e-02,4.800982518076014189e-05,4.800982518076012156e-05
5.106276569142285948e-02,4.838334720569377565e-05,4.838334720569376887e-05
5.111277819454863869e-02,4.875996382303711320e-05,4.875996382303712676e-05
5.116279069767442483e-02,4.913970269840828265e-05,4.913970269840827588e-05
5.121280320080020404e-02,4.952259176642721290e-05,4.952259176642719935e-05
5.126281570392598325e-02,4.990865923357241154e-05,4.990865923357242509e-05
5.131282820705176939e-02,5.029793358107208478e-05,5.029793358107208478e-05
5.136284071017754860e-02,5.069044356782560155e-05,5.069044356782562188e-05
5.141285321330332780e-02,5.108621823336394815e-05,5.108621823336394815e-05
5.146286571642911395e-02,5.148528690084023569e-05,5.148528690084022892e-05
5.151287821955489316e-02,5.188767918005740245e-05,5.188767918005737534e-05
5.156289072268067236e-02,5.229342497053101040e-05,5.229342497053100363e-05
5.161290322580645851e-02,5.270255446458710905e-05,5.270255446458710905e-05
5.166291572893223771e-02,5.311509815049728729e-05,5.311509815049728051e-05
5.171292823205801692e-02,5.353108681564967337e-05,5.353108681564966659e-05
5.176294073518380306e-02,5.395055154975807171e-05,5.395055154975805816e-05
5.181295323830958227e-02,5.437352374810689869e-05,5.437352374810688514e-05
5.186296574143536148e-02,5.480003511483760945e-05,5.480003511483759590e-05
5.191297824456114762e-02,5.523011766627000901e-05,5.523011766627000901e-05
