E_eV,T_from_T22,T_from_S21
4.481120280070018114e-02,1.849071862030242892e-05,1.849071862030242554e-05
4.486121530382596034e-02,1.855862369950224920e-05,1.855862369950225259e-05
4.491122780695173955e-02,1.862706527094235416e-05,1.862706527094235416e-05
4.496124031007752569e-02,1.869604643789806416e-05,1.869604643789805738e-05
4.501125281320330490e-02,1.876557033826737795e-05,1.876557033826736778e-05
4.506126531632908411e-02,1.883564014477056753e-05,1.883564014477056753e-05
4.511127781945487025e-02,1.890625906515405559e-05,1.890625906515406237e-05
4.516129032258064946e-02,1.897743034239774543e-05,1.897743034239774543e-05
4.521130282570642867e-02,1.904915725492648446e-05,1.904915725492648784e-05
4.526131532883221481e-02,1.912144311682556630e-05,1.912144311682556291e-05
4.531132783195799402e-02,1.919429127805998020e-05,1.919429127805998020e-05
4.536134033508377322e-02,1.926770512469779055e-05,1.926770512469779394e-05
4.541135283820955937e-02,1.934168807913763300e-05,1.934168807913763300e-05
4.546136534133533857e-02,1.941624360033967662e-05,1.941624360033968340e-05
4.551137784446111778e-02,1.949137518406160728e-05,1.949137518406160728e-05
4.556139034758689699e-02,1.956708636309717925e-05,1.956708636309718603e-05
4.561140285071268313e-02,1.964338070752038765e-05,1.964338070752039104e-05
4.566141535383846234e-02,1.972026182493254125e-05,1.972026182493254463e-05
4.571142785696424155e-02,1.979773336071387522e-05,1.979773336071387861e-05
4.576144036009002769e-02,1.987579899827942632e-05,1.987579899827942293e-05
4.581145286321580690e-02,1.995446245933832995e-05,1.995446245933832995e-05
4.586146536634158610e-02,2.003372750415833838e-05,2.003372750415833499e-05
4.591147786946737225e-02,2.011359793183351707e-05,2.011359793183351030e-05
4.596149037259315145e-02,2.019407758055630827e-05,2.019407758055630827e-05
4.601150287571893066e-02,2.027517032789440910e-05,2.027517032789440910e-05
4.606151537884471681e-02,2.035688009107119032e-05,2.035688009107119032e-05
4.611152788197049601e-02,2.043921082725032990e-05,2.043921082725032990e-05
4.616154038509627522e-02,2.052216653382561004e-05,2.052216653382561004e-05
4.621155288822206136e-02,2.060575124871384835e-05,2.060575124871384496e-05
4.626156539134784057e-02,2.068996905065258581e-05,2.068996905065258581e-05
4.631157789447361978e-02,2.077482405950276895e-05,2.077482405950275879e-05
4.636159039759940592e-02,2.086032043655459991e-05,2.086032043655460669e-05
4.641160290072518513e-02,2.094646238483888876e-05,2.094646238483888876e-05
4.646161540385096433e-02,2.103325414944218029e-05,2.103325414944218029e-05
4.651162790697675048e-02,2.112070001782637681e-05,2.112070001782639036e-05
4.656164041010252969e-02,2.120880432015319916e-05,2.120880432015319578e-05
4.661165291322830889e-02,2.129757142961290672e-05,2.129757142961290672e-05
4.666166541635409504e-02,2.138700576275763191e-05,2.138700576275762174e-05
4.671167791947987424e-02,2.147711177983921082e-05,2.147711177983921421e-05
4.676169042260565345e-02,2.156789398515190635e-05,2.156789398515191313e-05
4.681170292573143960e-02,2.165935692737921053e-05,2.165935692737921392e-05
4.686171542885721880e-02,2.175150519994620350e-05,2.175150519994621028e-05
4.691172793198299801e-02,2.184434344137562581e-05,2.184434344137562919e-05
4.696174043510878415e-02,2.193787633564965635e-05,2.193787633564964957e-05
4.701175293823456336e-02,2.203210861257590855e-05,2.203210861257591532e-05
4.706176544136034257e-02,2.212704504815823762e-05,2.212704504815823423e-05
4.711177794448612177e-02,2.222269046497272162e-05,2.222269046497272162e-05
4.716179044761190792e-02,2.231904973254855514e-05,2.231904973254855175e-05
4.721180295073768712e-02,2.241612776775367299e-05,2.241612776775367977e-05
4.726181545386346633e-02,2.251392953518514088e-05,2.251392953518514426e-05
4.731182795698925247e-02,2.261246004756560746e-05,2.261246004756561084e-05
4.736184046011503168e-02,2.271172436614359521e-05,2.271172436614358504e-05
4.741185296324081089e-02,2.281172760109935116e-05,2.281172760109934438e-05
4.746186546636659703e-02,2.291247491195660656e-05,2.291247491195660656e-05
4.751187796949237624e-02,2.301397150799836840e-05,2.301397150799835823e-05
4.756189047261815545e-02,2.311622264868866389e-05,2.311622264868866728e-05
4.761190297574394159e-02,2.321923364409963144e-05,2.321923364409963483e-05
4.766191547886972080e-02,2.332300985534353115e-05,2.332300985534352776e-05
4.771192798199550000e-02,2.342755669501077605e-05,2.342755669501077266e-05
4.776194048512128615e-02,2.353287962761255425e-05,2.353287962761255764e-05
4.781195298824706535e-02,2.363898417003016975e-05,2.363898417003016975e-05
4.786196549137284456e-02,2.374587589196865231e-05,2.374587589196864893e-05
4.791197799449863071e-02,2.385356041641677766e-05,2.385356041641678782e-05
4.796199049762440991e-02,2.396204342011280005e-05,2.396204342011280344e-05
4.801200300075018912e-02,2.407133063401515531e-05,2.407133063401514854e-05
4.806201550387597526e-02,2.418142784378012300e-05,2.418142784378012638e-05
4.811202800700175447e-02,2.429234089024384576e-05,2.429234089024383559e-05
4.816204051012753368e-02,2.440407566991179580e-05,2.440407566991179919e-05
4.821205301325331982e-02,2.451663813545303555e-05,2.451663813545303894e-05
4.826206551637909903e-02,2.463003429620081074e-05,2.463003429620080396e-05
4.831207801950487823e-02,2.474427021865962834e-05,2.474427021865962834e-05
4.836209052263066438e-02,2.485935202701775222e-05,2.485935202701774544e-05
4.841210302575644359e-02,2.497528590366652237e-05,2.497528590366652576e-05
4.846211552888222279e-02,2.509207808972542728e-05,2.509207808972541712e-05
4.851212803200800894e-02,2.520973488557399657e-05,2.520973488557399318e-05
4.856214053513378814e-02,2.532826265138960251e-05,2.532826265138960929e-05
4.861215303825956735e-02,2.544766780769199045e-05,2.544766780769199045e-05
4.866216554138535350e-02,2.556795683589432793e-05,2.556795683589432454e-05
4.871217804451113270e-02,2.568913627886051170e-05,2.568913627886051170e-05
4.876219054763691191e-02,2.581121274146966436e-05,2.581121274146968130e-05
4.881220305076269111e-02,2.593419289118694987e-05,2.593419289118694987e-05
4.886221555388847726e-02,2.605808345864133135e-05,2.605808345864133813e-05
4.891222805701425647e-02,2.618289123821013897e-05,2.618289123821013897e-05
4.896224056014003567e-02,2.630862308861042095e-05,2.630862308861041756e-05
4.901225306326582182e-02,2.643528593349799236e-05,2.643528593349799574e-05
4.906226556639160102e-02,2.656288676207258593e-05,2.656288676207259271e-05
4.911227806951738023e-02,2.669143262969098538e-05,2.669143262969097521e-05
4.916229057264316638e-02,2.682093065848696197e-05,2.682093065848695180e-05
4.921230307576894558e-02,2.695138803799852618e-05,2.695138803799851940e-05
4.926231557889472479e-02,2.708281202580319563e-05,2.708281202580319901e-05
4.931232808202051093e-02,2.721520994815971060e-05,2.721520994815971399e-05
4.936234058514629014e-02,2.734858920065822335e-05,2.734858920065822335e-05
4.941235308827206935e-02,2.748295724887784636e-05,2.748295724887783620e-05
4.946236559139785549e-02,2.761832162905168163e-05,2.761832162905169180e-05
4.951237809452363470e-02,2.775468994874006619e-05,2.775468994874007975e-05
4.956239059764941390e-02,2.789206988751165097e-05,2.789206988751164758e-05
4.961240310077520005e-02,2.803046919763215375e-05,2.803046919763214358e-05
4.966241560390097926e-02,2.816989570476162994e-05,2.816989570476162994e-05
4.971242810702675846e-02,2.831035730865988500e-05,2.831035730865989517e-05
4.976244061015254461e-02,2.845186198389984897e-05,2.845186198389984219e-05
4.981245311327832381e-02,2.859441778058934339e-05,2.859441778058933323e-05
4.986246561640410302e-02,2.873803282510196236e-05,2.873803282510196236e-05
4.991247811952988916e-02,2.888271532081588852e-05,2.888271532081588175e-05
4.996249062265566837e-02,2.902847354886117941e-05,2.902847354886118619e-05
5.001250312578144758e-02,2.917531586887689971e-05,2.917531586887690649e-05
5.006251562890723372e-02,2.932325071977552448e-05,2.932325071977552448e-05
5.011252813203301293e-02,2.947228662051805894e-05,2.947228662051806233e-05
5.016254063515879213e-02,2.962243217089680878e-05,2.962243217089681894e-05
5.021255313828457828e-02,2.977369605232815892e-05,2.977369605232816569e-05
5.026256564141035749e-02,2.992608702865406998e-05,2.992608702865405982e-05
5.031257814453613669e-02,3.007961394695374591e-05,3.007961394695374252e-05
5.036259064766192284e-02,3.023428573836427677e-05,3.023428573836427338e-05
5.041260315078770204e-02,3.039011141891028716e-05,3.039011141891027361e-05
5.046261565391348125e-02,3.054710009034495866e-05,3.054710009034495866e-05
5.051262815703926046e-02,3.070526094099941072e-05,3.070526094099942428e-05
5.056264066016504660e-02,3.086460324664275760e-05,3.086460324664275760e-05
5.061265316329082581e-02,3.102513637135188921e-05,3.102513637135189599e-05
5.066266566641660501e-02,3.118686976839201612e-05,3.118686976839201612e-05
5.071267816954239116e-02,3.134981298110692147e-05,3.134981298110691469e-05
5.076269067266817037e-02,3.151397564381991264e-05,3.151397564381992620e-05
5.081270317579394957e-02,3.167936748274550660e-05,3.167936748274549982e-05
5.086271567891973572e-02,3.184599831691161829e-05,3.184599831691162507e-05
5.091272818204551492e-02,3.201387805909269965e-05,3.201387805909269965e-05
5.096274068517129413e-02,3.218301671675397122e-05,3.218301671675396445e-05
5.101275318829708028e-02,3.235342439300573016e-05,3.235342439300573693e-05
5.106276569142285948e-02,3.252511128757119038e-05,3.252511128757119716e-05
5.111277819454863869e-02,3.269808769776298961e-05,3.269808769776299639e-05
5.116279069767442483e-02,3.287236401947301852e-05,3.287236401947303207e-05
5.121280320080020404e-02,3.304795074817331549e-05,3.304795074817332227e-05
5.126281570392598325e-02,3.322485847992865049e-05,3.322485847992865727e-05
5.131282820705176939e-02,3.340309791242170598e-05,3.340309791242170598e-05
5.136284071017754860e-02,3.358267984598868649e-05,3.358267984598870004e-05
5.141285321330332780e-02,3.376361518466965302e-05,3.376361518466965979e-05
5.146286571642911395e-02,3.394591493726913708e-05,3.394591493726913030e-05
5.151287821955489316e-02,3.412959021842996835e-05,3.412959021842996158e-05
5.156289072268067236e-02,3.431465224972046524e-05,3.431465224972047201e-05
5.161290322580645851e-02,3.450111236073328727e-05,3.450111236073328727e-05
5.166291572893223771e-02,3.468898199019838902e-05,3.468898199019839580e-05
5.171292823205801692e-02,3.487827268710833381e-05,3.487827268710832704e-05
5.176294073518380306e-02,3.506899611185767504e-05,3.506899611185768860e-05
5.181295323830958227e-02,3.526116403739467027e-05,3.526116403739465671e-05
5.186296574143536148e-02,3.545478835038867553e-05,3.545478835038867553e-05
5.191297824456114762e-02,3.564988105240905942e-05,3.564988105240906620e-05
5.196299074768692683e-02,3.584645426111981764e-05,3.584645426111982442e-05
5.201300325081270604e-02,3.604452021148780115e-05,3.604452021148780115e-05
5.206301575393848524e-02,3.624409125700507280e-05,3.624409125700505925e-05
5.211302825706427139e-02,3.644517987092647668e-05,3.644517987092646990e-05
5.216304076019005059e-02,3.664779864752112590e-05,3.664779864752111912e-05
5.221305326331582980e-02,3.685196030333956387e-05,3.685196030333956387e-05
5.226306576644161594e-02,3.705767767849611804e-05,3.705767767849613159e-05
5.231307826956739515e-02,3.726496373796511091e-05,3.726496373796511769e-05
5.236309077269317436e-02,3.747383157289458792e-05,3.747383157289460148e-05
5.241310327581896050e-02,3.768429440193522400e-05,3.768429440193521722e-05
5.246311577894473971e-02,3.789636557258295208e-05,3.789636557258295208e-05
5.251312828207051892e-02,3.811005856254158844e-05,3.811005856254159522e-05
5.256314078519630506e-02,3.832538698109859714e-05,3.832538698109858358e-05
5.261315328832208427e-02,3.854236457051834401e-05,3.854236457051834401e-05
5.266316579144786347e-02,3.876100520745286734e-05,3.876100520745287412e-05
5.271317829457364962e-02,3.898132290436862014e-05,3.898132290436861336e-05
5.276319079769942882e-02,3.920333181099063419e-05,3.920333181099064097e-05
5.281320330082520803e-02,3.942704621576430246e-05,3.942704621576430246e-05
5.286321580395099418e-02,3.965248054733490167e-05,3.965248054733488812e-05
5.291322830707677338e-02,3.987964937604438083e-05,3.987964937604438083e-05
5.296324081020255259e-02,4.010856741544677775e-05,4.010856741544678453e-05
5.301325331332833873e-02,4.033924952384162647e-05,4.033924952384162647e-05
5.306326581645411794e-02,4.057171070582614854e-05,4.057171070582615531e-05
5.311327831957989715e-02,4.080596611386664820e-05,4.080596611386665498e-05
5.316329082270568329e-02,4.104203104988728872e-05,4.104203104988728195e-05
5.321330332583146250e-02,4.127992096688070181e-05,4.127992096688070858e-05
5.326331582895724170e-02,4.151965147053572066e-05,4.151965147053572744e-05
5.331332833208302785e-02,4.176123832088698002e-05,4.176123832088697325e-05
5.336334083520880706e-02,4.200469743398235138e-05,4.200469743398234460e-05
5.341335333833458626e-02,4.225004488357341739e-05,4.225004488357341739e-05
5.346336584146037241e-02,4.249729690282391030e-05,4.249729690282391708e-05
5.351337834458615161e-02,4.274646988604060676e-05,4.274646988604059999e-05
5.356339084771193082e-02,4.299758039042547313e-05,4.299758039042546635e-05
5.361340335083771697e-02,4.325064513784782099e-05,4.325064513784782777e-05
5.366341585396349617e-02,4.350568101663985441e-05,4.350568101663984086e-05
5.371342835708927538e-02,4.376270508341282374e-05,4.376270508341281018e-05
5.376344086021505458e-02,4.402173456489686927e-05,4.402173456489687605e-05
5.381345336334084073e-02,4.428278685980197298e-05,4.428278685980198653e-05
5.386346586646661994e-02,4.454587954070297272e-05,4.454587954070296594e-05
5.391347836959239914e-02,4.481103035594703298e-05,4.481103035594703298e-05
5.396349087271818529e-02,4.507825723158513756e-05,4.507825723158515789e-05
5.401350337584396449e-02,4.534757827332743457e-05,4.534757827332742101e-05
5.406351587896974370e-02,4.561901176852184442e-05,4.561901176852186475e-05
5.411352838209552985e-02,4.589257618815833633e-05,4.589257618815835665e-05
5.416354088522130905e-02,4.616829018889730113e-05,4.616829018889728758e-05
5.421355338834708826e-02,4.644617261512314543e-05,4.644617261512317254e-05
5.426356589147287440e-02,4.672624250102347284e-05,4.672624250102345929e-05
5.431357839459865361e-02,4.700851907269386603e-05,4.700851907269387281e-05
5.436359089772443282e-02,4.729302175026985506e-05,4.729302175026985506e-05
5.441360340085021896e-02,4.757977015008316515e-05,4.757977015008316515e-05
5.446361590397599817e-02,4.786878408684746823e-05,4.786878408684746146e-05
5.451362840710177737e-02,4.816008357586961330e-05,4.816008357586960652e-05
5.456364091022756352e-02,4.845368883528924247e-05,4.845368883528922214e-05
5.461365341335334272e-02,4.874962028834576970e-05,4.874962028834575615e-05
5.466366591647912193e-02,4.904789856567481578e-05,4.904789856567479546e-05
5.471367841960490808e-02,4.934854450763260912e-05,4.934854450763260234e-05
5.476369092273068728e-02,4.965157916664914484e-05,4.965157916664913806e-05
5.481370342585646649e-02,4.995702380961205403e-05,4.995702380961206080e-05
5.486371592898225263e-02,5.026489992027987513e-05,5.026489992027987513e-05
5.491372843210803184e-02,5.057522920172538485e-05,5.057522920172535097e-05
5.496374093523381105e-02,5.088803357881022864e-05,5.088803357881020831e-05
5.501375343835959719e-02,5.120333520069034926e-05,5.120333520069034249e-05
5.506376594148537640e-02,5.152115644335368398e-05,5.152115644335367720e-05
5.511377844461115560e-02,5.184151991218943908e-05,5.184151991218943908e-05
5.516379094773694175e-02,5.216444844458972108e-05,5.216444844458972108e-05
5.521380345086272096e-02,5.248996511258534065e-05,5.248996511258536776e-05
5.526381595398850016e-02,5.281809322551300415e-05,5.281809322551300415e-05
5.531382845711428631e-02,5.314885633271854132e-05,5.314885633271854132e-05
5.536384096024006551e-02,5.348227822629362816e-05,5.348227822629363494e-05
5.541385346336584472e-02,5.381838294384662136e-05,5.381838294384661458e-05
5.546386596649162393e-02,5.415719477131028281e-05,5.415719477131028281e-05
5.551387846961741007e-02,5.449873824578434765e-05,5.449873824578436120e-05
5.556389097274318928e-02,5.484303815841406744e-05,5.484303815841406066e-05
5.561390347586896848e-02,5.519011955730691057e-05,5.519011955730689025e-05
5.566391597899475463e-02,5.554000775048624744e-05,5.554000775048627454e-05
5.571392848212053384e-02,5.589272830888113278e-05,5.589272830888113278e-05
5.576394098524631304e-02,5.624830706935784341e-05,5.624830706935782986e-05
5.581395348837209919e-02,5.660677013778737753e-05,5.660677013778739108e-05
5.586396599149787839e-02,5.696814389215428247e-05,5.696814389215428247e-05
5.591397849462365760e-02,5.733245498570473060e-05,5.733245498570473738e-05
5.596399099774944375e-02,5.769973035013569319e-05,5.769973035013567964e-05
5.601400350087522295e-02,5.806999719882507011e-05,5.806999719882508366e-05
5.606401600400100216e-02,5.844328303010353415e-05,5.844328303010354770e-05
5.611402850712678830e-02,5.881961563057012287e-05,5.881961563057014320e-05
5.616404101025256751e-02,5.919902307844810866e-05,5.919902307844810866e-05
5.621405351337834672e-02,5.958153374698743518e-05,5.958153374698743518e-05
5.626406601650413286e-02,5.996717630790984429e-05,5.996717630790985784e-05
5.631407851962991207e-02,6.035597973489892966e-05,6.035597973489892289e-05
5.636409102275569127e-02,6.074797330713637734e-05,6.074797330713637734e-05
5.641410352588147742e-02,6.114318661288366827e-05,6.114318661288364117e-05
5.646411602900725663e-02,6.154164955311158737e-05,6.154164955311160093e-05
5.651412853213303583e-02,6.194339234517594675e-05,6.194339234517594675e-05
5.656414103525882198e-02,6.234844552654352097e-05,6.234844552654353453e-05
5.661415353838460118e-02,6.275683995856371541e-05,6.275683995856371541e-05
5.666416604151038039e-02,6.316860683029357725e-05,6.316860683029356370e-05
5.671417854463616653e-02,6.358377766237101293e-05,6.358377766237102648e-05
5.676419104776194574e-02,6.400238431093892234e-05,6.400238431093890879e-05
5.681420355088772495e-02,6.442445897162210665e-05,6.442445897162210665e-05
5.686421605401351109e-02,6.485003418355658365e-05,6.485003418355657009e-05
5.691422855713929030e-02,6.527914283347025371e-05,6.527914283347024016e-05
5.696424106026506951e-02,6.571181815982298001e-05,6.571181815982298001e-05
5.701425356339084871e-02,6.614809375699407543e-05,6.614809375699410253e-05
5.706426606651663486e-02,6.658800357953200918e-05,6.658800357953202273e-05
5.711427856964241406e-02,6.703158194645732063e-05,6.703158194645730708e-05
5.716429107276819327e-02,6.747886354562299582e-05,6.747886354562302293e-05
5.721430357589397941e-02,6.792988343813519342e-05,6.792988343813517987e-05
5.726431607901975862e-02,6.838467706282960377e-05,6.838467706282960377e-05
5.731432858214553783e-02,6.884328024081135574e-05,6.884328024081132864e-05
5.736434108527132397e-02,6.930572918005347056e-05,6.930572918005348411e-05
5.741435358839710318e-02,6.977206048005696597e-05,6.977206048005699308e-05
5.746436609152288238e-02,7.024231113657484712e-05,7.024231113657482001e-05
5.751437859464866853e-02,7.071651854639915728e-05,7.071651854639917083e-05
5.756439109777444774e-02,7.119472051221138666e-05,7.119472051221138666e-05
5.761440360090022694e-02,7.167695524750117243e-05,7.167695524750117243e-05
5.766441610402601309e-02,7.216326138154767911e-05,7.216326138154765201e-05
5.771442860715179229e-02,7.265367796447065260e-05,7.265367796447062549e-05
5.776444111027757150e-02,7.314824447235099855e-05,7.314824447235101211e-05
5.781445361340335765e-02,7.364700081241805287e-05,7.364700081241805287e-05
5.786446611652913685e-02,7.414998732830820614e-05,7.414998732830819258e-05
5.791447861965491606e-02,7.465724480539695572e-05,7.465724480539696927e-05
5.796449112278070220e-02,7.516881447620197307e-05,7.516881447620200017e-05
5.801450362590648141e-02,7.568473802585848733e-05,7.568473802585847377e-05
5.806451612903226062e-02,7.620505759767256886e-05,7.620505759767258241e-05
5.811452863215804676e-02,7.672981579874972417e-05,7.672981579874972417e-05
5.816454113528382597e-02,7.725905570569607816e-05,7.725905570569609171e-05
5.821455363840960517e-02,7.779282087040672623e-05,7.779282087040669913e-05
5.826456614153539132e-02,7.833115532592405811e-05,7.833115532592403100e-05
5.831457864466117053e-02,7.887410359238322438e-05,7.887410359238323794e-05
5.836459114778694973e-02,7.942171068303623485e-05,7.942171068303623485e-05
5.841460365091273588e-02,7.997402211036115313e-05,7.997402211036115313e-05
5.846461615403851508e-02,8.053108389225436831e-05,8.053108389225435476e-05
5.851462865716429429e-02,8.109294255830902000e-05,8.109294255830903355e-05
5.856464116029008043e-02,8.165964515618081003e-05,8.165964515618078293e-05
5.861465366341585964e-02,8.223123925804080793e-05,8.223123925804080793e-05
5.866466616654163885e-02,8.280777296712082004e-05,8.280777296712076583e-05
5.871467866966741805e-02,8.338929492434611829e-05,8.338929492434610474e-05
5.876469117279320420e-02,8.397585431506288762e-05,8.397585431506291473e-05
5.881470367591898341e-02,8.456750087585980914e-05,8.456750087585979559e-05
5.886471617904476261e-02,8.516428490148495833e-05,8.516428490148498544e-05
5.891472868217054876e-02,8.576625725185654087e-05,8.576625725185655442e-05
5.896474118529632796e-02,8.637346935917758993e-05,8.637346935917758993e-05
5.901475368842210717e-02,8.698597323514424366e-05,8.698597323514424366e-05
5.906476619154789331e-02,8.760382147826154843e-05,8.760382147826156199e-05
5.911477869467367252e-02,8.822706728125627104e-05,8.822706728125627104e-05
5.916479119779945173e-02,8.885576443859955419e-05,8.885576443859952709e-05
5.921480370092523787e-02,8.948996735413331655e-05,8.948996735413330299e-05
5.926481620405101708e-02,9.012973104880247089e-05,9.012973104880249800e-05
5.931482870717679629e-02,9.077511116850236594e-05,9.077511116850233883e-05
5.936484121030258243e-02,9.142616399203104332e-05,9.142616399203105687e-05
5.941485371342836164e-02,9.208294643916049935e-05,9.208294643916048580e-05
5.946486621655414084e-02,9.274551607881770872e-05,9.274551607881773583e-05
5.951487871967992699e-02,9.341393113738564221e-05,9.341393113738561511e-05
5.956489122280570619e-02,9.408825050712114793e-05,9.408825050712114793e-05
5.961490372593148540e-02,9.476853375469465612e-05,9.476853375469469678e-05
5.966491622905727155e-02,9.545484112984978329e-05,9.545484112984978329e-05
5.971492873218305075e-02,9.614723357418935418e-05,9.614723357418938129e-05
5.976494123530882996e-02,9.684577273008685252e-05,9.684577273008681186e-05
5.981495373843461610e-02,9.755052094972592946e-05,9.755052094972592946e-05
5.986496624156039531e-02,9.826154130426978600e-05,9.826154130426977245e-05
5.991497874468617452e-02,9.897889759316319395e-05,9.897889759316318039e-05
5.996499124781196066e-02,9.970265435357017762e-05,9.970265435357020473e-05
6.001500375093773987e-02,1.004328768699454727e-04,1.004328768699454862e-04
6.006501625406351907e-02,1.011696311837471208e-04,1.011696311837471344e-04
6.011502875718930522e-02,1.019129841032896856e-04,1.019129841032896449e-04
6.016504126031508443e-02,1.026630032137393090e-04,1.026630032137393632e-04
6.021505376344086363e-02,1.034197568872565447e-04,1.034197568872565447e-04
6.026506626656664978e-02,1.041833142932854366e-04,1.041833142932854230e-04
6.031507876969242898e-02,1.049537454089922176e-04,1.049537454089922718e-04
6.036509127281820819e-02,1.057311210298601193e-04,1.057311210298601193e-04
6.041510377594398740e-02,1.065155127804361606e-04,1.065155127804361877e-04
6.046511627906977354e-02,1.073069931252360255e-04,1.073069931252360255e-04
6.051512878219555275e-02,1.081056353798109080e-04,1.081056353798109080e-04
6.056514128532133195e-02,1.089115137219768517e-04,1.089115137219768653e-04
6.061515378844711810e-02,1.097247032032071799e-04,1.097247032032071527e-04
6.066516629157289731e-02,1.105452797601973549e-04,1.105452797601973685e-04
6.071517879469867651e-02,1.113733202265981332e-04,1.113733202265981603e-04
6.076519129782446266e-02,1.122089023449222324e-04,1.122089023449222188e-04
6.081520380095024186e-02,1.130521047786301635e-04,1.130521047786301635e-04
6.086521630407602107e-02,1.139030071243936148e-04,1.139030071243936283e-04
6.091522880720180722e-02,1.147616899245417399e-04,1.147616899245417399e-04
6.096524131032758642e-02,1.156282346796937805e-04,1.156282346796937670e-04
6.101525381345336563e-02,1.165027238615798789e-04,1.165027238615798789e-04
6.106526631657915177e-02,1.173852409260542281e-04,1.173852409260542552e-04
6.111527881970493098e-02,1.182758703263020499e-04,1.182758703263021177e-04
6.116529132283071019e-02,1.191746975262459858e-04,1.191746975262460129e-04
6.121530382595649633e-02,1.200818090141537146e-04,1.200818090141537553e-04
6.126531632908227554e-02,1.209972923164504715e-04,1.209972923164505122e-04
6.131532883220805474e-02,1.219212360117393542e-04,1.219212360117393542e-04
6.136534133533384089e-02,1.228537297450348509e-04,1.228537297450347967e-04
6.141535383845962009e-02,1.237948642422091164e-04,1.237948642422090893e-04
6.146536634158539930e-02,1.247447313246606983e-04,1.247447313246606712e-04
6.151537884471118545e-02,1.257034239242044279e-04,1.257034239242044822e-04
6.156539134783696465e-02,1.266710360981856325e-04,1.266710360981856325e-04
6.161540385096274386e-02,1.276476630448280462e-04,1.276476630448280462e-04
6.166541635408853000e-02,1.286334011188146093e-04,1.286334011188146635e-04
6.171542885721430921e-02,1.296283478471042696e-04,1.296283478471042696e-04
6.176544136034008842e-02,1.306326019449959290e-04,1.306326019449959019e-04
6.181545386346587456e-02,1.316462633324324042e-04,1.316462633324323500e-04
6.186546636659165377e-02,1.326694331505605309e-04,1.326694331505605038e-04
6.191547886971743297e-02,1.337022137785426128e-04,1.337022137785425857e-04
6.196549137284321218e-02,1.347447088506280527e-04,1.347447088506280256e-04
6.201550387596899833e-02,1.357970232734892024e-04,1.357970232734891753e-04
6.206551637909477753e-02,1.368592632438234667e-04,1.368592632438234667e-04
6.211552888222055674e-02,1.379315362662303878e-04,1.379315362662303878e-04
6.216554138534634288e-02,1.390139511713646859e-04,1.390139511713646588e-04
6.221555388847212209e-02,1.401066181343711117e-04,1.401066181343711388e-04
6.226556639159790130e-02,1.412096486936085908e-04,1.412096486936086179e-04
6.231557889472368744e-02,1.423231557696629282e-04,1.423231557696628740e-04
6.236559139784946665e-02,1.434472536846607862e-04,1.434472536846607591e-04
6.241560390097524585e-02,1.445820581818816545e-04,1.445820581818816274e-04
6.246561640410103200e-02,1.457276864456809871e-04,1.457276864456809871e-04
6.251562890722681121e-02,1.468842571217231490e-04,1.468842571217231490e-04
6.256564141035259041e-02,1.480518903375363179e-04,1.480518903375363179e-04
6.261565391347836962e-02,1.492307077233860049e-04,1.492307077233859778e-04
6.266566641660416270e-02,1.504208324334853288e-04,1.504208324334853288e-04
6.271567891972994191e-02,1.516223891675322582e-04,1.516223891675323125e-04
6.276569142285572112e-02,1.528355041925969437e-04,1.528355041925969166e-04
6.281570392598150032e-02,1.540603053653485390e-04,1.540603053653485661e-04
6.286571642910727953e-02,1.552969221546414099e-04,1.552969221546414370e-04
6.291572893223305873e-02,1.565454856644563910e-04,1.565454856644564452e-04
6.296574143535883794e-02,1.578061286572121625e-04,1.578061286572121625e-04
6.301575393848463102e-02,1.590789855774471528e-04,1.590789855774471257e-04
6.306576644161041023e-02,1.603641925758772264e-04,1.603641925758772264e-04
6.311577894473618944e-02,1.616618875338497274e-04,1.616618875338497003e-04
6.316579144786196864e-02,1.629722100881765350e-04,1.629722100881766163e-04
6.321580395098774785e-02,1.642953016563782195e-04,1.642953016563782737e-04
6.326581645411352706e-02,1.656313054623300318e-04,1.656313054623300318e-04
6.331582895723932014e-02,1.669803665623229526e-04,1.669803665623229255e-04
6.336584146036509935e-02,1.683426318715456553e-04,1.683426318715456553e-04
6.341585396349087855e-02,1.697182501909997980e-04,1.697182501909997980e-04
6.346586646661665776e-02,1.711073722348476682e-04,1.711073722348476953e-04
6.351587896974243697e-02,1.725101506582072774e-04,1.725101506582073316e-04
6.356589147286821617e-02,1.739267400853997038e-04,1.739267400853997038e-04
6.361590397599400926e-02,1.753572971386609884e-04,1.753572971386610697e-04
6.366591647911978846e-02,1.768019804673159824e-04,1.768019804673159282e-04
6.371592898224556767e-02,1.782609507774420379e-04,1.782609507774420108e-04
6.376594148537134688e-02,1.797343708620079302e-04,1.797343708620078760e-04
6.381595398849712608e-02,1.812224056315175859e-04,1.812224056315175588e-04
6.386596649162290529e-02,1.827252221451538714e-04,1.827252221451538985e-04
6.391597899474869837e-02,1.842429896424392210e-04,1.842429896424391668e-04
6.396599149787447758e-02,1.857758795754175759e-04,1.857758795754175488e-04
6.401600400100025678e-02,1.873240656413733022e-04,1.873240656413733293e-04
6.406601650412603599e-02,1.888877238160902852e-04,1.888877238160902852e-04
6.411602900725181520e-02,1.904670323876673816e-04,1.904670323876674087e-04
6.416604151037759440e-02,1.920621719908912608e-04,1.920621719908912066e-04
